"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,3,WI,Total Electric Power Industry,Total,"4,739,962"
2016,3,WI,Total Electric Power Industry,Coal,"1,814,278"
2016,3,WI,Total Electric Power Industry,Hydroelectric Conventional,"234,760"
2016,3,WI,Total Electric Power Industry,Natural Gas,"1,825,143"
2016,3,WI,Total Electric Power Industry,Nuclear,"599,550"
2016,3,WI,Total Electric Power Industry,Other,"4,740"
2016,3,WI,Total Electric Power Industry,Petroleum,"11,434"
2016,3,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,139
2016,3,WI,Total Electric Power Industry,Other Biomass,"49,036"
2016,3,WI,Total Electric Power Industry,Wind,"128,174"
2016,3,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,"72,709"
2016,3,WI,"Combined Heat and Power, Industrial Power",Total,"154,300"
2016,3,WI,"Combined Heat and Power, Industrial Power",Coal,"45,759"
2016,3,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"15,775"
2016,3,WI,"Combined Heat and Power, Industrial Power",Natural Gas,"32,657"
2016,3,WI,"Combined Heat and Power, Industrial Power",Other,"2,969"
2016,3,WI,"Combined Heat and Power, Industrial Power",Petroleum,"5,664"
2016,3,WI,"Combined Heat and Power, Industrial Power",Other Biomass,"2,283"
2016,3,WI,"Combined Heat and Power, Industrial Power",Wind,739
2016,3,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"48,453"
2016,3,WI,"Combined Heat and Power, Commercial Power",Total,"15,247"
2016,3,WI,"Combined Heat and Power, Commercial Power",Coal,0
2016,3,WI,"Combined Heat and Power, Commercial Power",Natural Gas,"11,132"
2016,3,WI,"Combined Heat and Power, Commercial Power",Petroleum,2
2016,3,WI,"Combined Heat and Power, Commercial Power",Other Biomass,"4,113"
2016,3,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,3,WI,"Combined Heat and Power, Electric Power",Total,"117,322"
2016,3,WI,"Combined Heat and Power, Electric Power",Natural Gas,"108,725"
2016,3,WI,"Combined Heat and Power, Electric Power",Petroleum,0
2016,3,WI,"Combined Heat and Power, Electric Power",Other Biomass,"8,597"
2016,3,WI,"Electric Generators, Independent Power Producers",Total,"699,480"
2016,3,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"10,169"
2016,3,WI,"Electric Generators, Independent Power Producers",Natural Gas,"12,817"
2016,3,WI,"Electric Generators, Independent Power Producers",Nuclear,"599,550"
2016,3,WI,"Electric Generators, Independent Power Producers",Petroleum,-38
2016,3,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,139
2016,3,WI,"Electric Generators, Independent Power Producers",Other Biomass,"32,227"
2016,3,WI,"Electric Generators, Independent Power Producers",Wind,"44,616"
2016,3,WI,"Electric Generators, Electric Utilities",Total,"3,753,614"
2016,3,WI,"Electric Generators, Electric Utilities",Coal,"1,768,519"
2016,3,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"208,815"
2016,3,WI,"Electric Generators, Electric Utilities",Natural Gas,"1,659,812"
2016,3,WI,"Electric Generators, Electric Utilities",Other,"1,771"
2016,3,WI,"Electric Generators, Electric Utilities",Petroleum,"5,806"
2016,3,WI,"Electric Generators, Electric Utilities",Other Biomass,"1,815"
2016,3,WI,"Electric Generators, Electric Utilities",Wind,"82,819"
2016,3,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,"24,255"
2016,3,WV,Total Electric Power Industry,Total,"5,268,373"
2016,3,WV,Total Electric Power Industry,Coal,"4,866,770"
2016,3,WV,Total Electric Power Industry,Hydroelectric Conventional,"143,176"
2016,3,WV,Total Electric Power Industry,Natural Gas,"114,931"
2016,3,WV,Total Electric Power Industry,Other Gases,"1,882"
2016,3,WV,Total Electric Power Industry,Other,-619
2016,3,WV,Total Electric Power Industry,Petroleum,"7,934"
2016,3,WV,Total Electric Power Industry,Other Biomass,376
2016,3,WV,Total Electric Power Industry,Wind,"133,924"
2016,3,WV,"Combined Heat and Power, Industrial Power",Total,"74,395"
2016,3,WV,"Combined Heat and Power, Industrial Power",Coal,"14,290"
2016,3,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"57,046"
2016,3,WV,"Combined Heat and Power, Industrial Power",Natural Gas,"1,177"
2016,3,WV,"Combined Heat and Power, Industrial Power",Other Gases,"1,882"
2016,3,WV,"Combined Heat and Power, Electric Power",Total,"32,637"
2016,3,WV,"Combined Heat and Power, Electric Power",Coal,"32,583"
2016,3,WV,"Combined Heat and Power, Electric Power",Natural Gas,54
2016,3,WV,"Electric Generators, Independent Power Producers",Total,"905,782"
2016,3,WV,"Electric Generators, Independent Power Producers",Coal,"636,606"
2016,3,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"26,721"
2016,3,WV,"Electric Generators, Independent Power Producers",Natural Gas,"108,769"
2016,3,WV,"Electric Generators, Independent Power Producers",Other,-619
2016,3,WV,"Electric Generators, Independent Power Producers",Petroleum,5
2016,3,WV,"Electric Generators, Independent Power Producers",Other Biomass,376
2016,3,WV,"Electric Generators, Independent Power Producers",Wind,"133,924"
2016,3,WV,"Electric Generators, Electric Utilities",Total,"4,255,559"
2016,3,WV,"Electric Generators, Electric Utilities",Coal,"4,183,290"
2016,3,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"59,410"
2016,3,WV,"Electric Generators, Electric Utilities",Natural Gas,"4,930"
2016,3,WV,"Electric Generators, Electric Utilities",Other,0
2016,3,WV,"Electric Generators, Electric Utilities",Petroleum,"7,928"
2016,3,WY,Total Electric Power Industry,Total,"3,384,320"
2016,3,WY,Total Electric Power Industry,Coal,"2,807,060"
2016,3,WY,Total Electric Power Industry,Hydroelectric Conventional,"40,653"
2016,3,WY,Total Electric Power Industry,Natural Gas,"64,229"
2016,3,WY,Total Electric Power Industry,Other Gases,"37,338"
2016,3,WY,Total Electric Power Industry,Other,0
2016,3,WY,Total Electric Power Industry,Petroleum,"1,737"
2016,3,WY,Total Electric Power Industry,Wind,"433,303"
2016,3,WY,"Combined Heat and Power, Industrial Power",Total,"123,272"
2016,3,WY,"Combined Heat and Power, Industrial Power",Coal,"31,016"
2016,3,WY,"Combined Heat and Power, Industrial Power",Natural Gas,"54,891"
2016,3,WY,"Combined Heat and Power, Industrial Power",Other Gases,"37,338"
2016,3,WY,"Combined Heat and Power, Industrial Power",Other,0
2016,3,WY,"Combined Heat and Power, Industrial Power",Petroleum,26
2016,3,WY,"Electric Generators, Independent Power Producers",Total,"275,045"
2016,3,WY,"Electric Generators, Independent Power Producers",Coal,"46,507"
2016,3,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"1,061"
2016,3,WY,"Electric Generators, Independent Power Producers",Natural Gas,63
2016,3,WY,"Electric Generators, Independent Power Producers",Wind,"227,413"
2016,3,WY,"Electric Generators, Electric Utilities",Total,"2,986,003"
2016,3,WY,"Electric Generators, Electric Utilities",Coal,"2,729,537"
2016,3,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"39,592"
2016,3,WY,"Electric Generators, Electric Utilities",Natural Gas,"9,274"
2016,3,WY,"Electric Generators, Electric Utilities",Petroleum,"1,711"
2016,3,WY,"Electric Generators, Electric Utilities",Wind,"205,889"
2016,4,AK,Total Electric Power Industry,Total,"411,990"
2016,4,AK,Total Electric Power Industry,Coal,"27,461"
2016,4,AK,Total Electric Power Industry,Hydroelectric Conventional,"127,516"
2016,4,AK,Total Electric Power Industry,Natural Gas,"181,541"
2016,4,AK,Total Electric Power Industry,Other,62
2016,4,AK,Total Electric Power Industry,Petroleum,"54,431"
2016,4,AK,Total Electric Power Industry,Other Biomass,"5,062"
2016,4,AK,Total Electric Power Industry,Wind,"15,918"
2016,4,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,4,AK,"Combined Heat and Power, Industrial Power",Total,"9,906"
2016,4,AK,"Combined Heat and Power, Industrial Power",Natural Gas,"6,112"
2016,4,AK,"Combined Heat and Power, Industrial Power",Petroleum,"2,997"
2016,4,AK,"Combined Heat and Power, Industrial Power",Other Biomass,797
2016,4,AK,"Combined Heat and Power, Commercial Power",Total,"13,174"
2016,4,AK,"Combined Heat and Power, Commercial Power",Coal,"8,095"
2016,4,AK,"Combined Heat and Power, Commercial Power",Natural Gas,402
2016,4,AK,"Combined Heat and Power, Commercial Power",Petroleum,413
2016,4,AK,"Combined Heat and Power, Commercial Power",Other Biomass,"4,264"
2016,4,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,4,AK,"Combined Heat and Power, Electric Power",Total,"9,019"
2016,4,AK,"Combined Heat and Power, Electric Power",Coal,"9,019"
2016,4,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2016,4,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2016,4,AK,"Electric Generators, Independent Power Producers",Total,"5,413"
2016,4,AK,"Electric Generators, Independent Power Producers",Wind,"5,413"
2016,4,AK,"Electric Generators, Electric Utilities",Total,"374,478"
2016,4,AK,"Electric Generators, Electric Utilities",Coal,"10,347"
2016,4,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"127,516"
2016,4,AK,"Electric Generators, Electric Utilities",Natural Gas,"175,027"
2016,4,AK,"Electric Generators, Electric Utilities",Other,62
2016,4,AK,"Electric Generators, Electric Utilities",Petroleum,"51,020"
2016,4,AK,"Electric Generators, Electric Utilities",Wind,"10,506"
2016,4,AL,Total Electric Power Industry,Total,"9,744,207"
2016,4,AL,Total Electric Power Industry,Coal,"1,976,103"
2016,4,AL,Total Electric Power Industry,Hydroelectric Conventional,"598,864"
2016,4,AL,Total Electric Power Industry,Natural Gas,"3,701,412"
2016,4,AL,Total Electric Power Industry,Nuclear,"3,223,322"
2016,4,AL,Total Electric Power Industry,Other Gases,"2,221"
2016,4,AL,Total Electric Power Industry,Other,0
2016,4,AL,Total Electric Power Industry,Petroleum,"1,139"
2016,4,AL,Total Electric Power Industry,Other Biomass,"3,737"
2016,4,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"237,408"
2016,4,AL,"Combined Heat and Power, Industrial Power",Total,"316,023"
2016,4,AL,"Combined Heat and Power, Industrial Power",Coal,"6,036"
2016,4,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"87,969"
2016,4,AL,"Combined Heat and Power, Industrial Power",Other Gases,"2,221"
2016,4,AL,"Combined Heat and Power, Industrial Power",Other,0
2016,4,AL,"Combined Heat and Power, Industrial Power",Petroleum,807
2016,4,AL,"Combined Heat and Power, Industrial Power",Other Biomass,0
2016,4,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"218,990"
2016,4,AL,"Combined Heat and Power, Electric Power",Total,"181,964"
2016,4,AL,"Combined Heat and Power, Electric Power",Coal,0
2016,4,AL,"Combined Heat and Power, Electric Power",Natural Gas,"163,546"
2016,4,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"18,418"
2016,4,AL,"Electric Generators, Independent Power Producers",Total,"2,217,842"
2016,4,AL,"Electric Generators, Independent Power Producers",Natural Gas,"2,214,048"
2016,4,AL,"Electric Generators, Independent Power Producers",Petroleum,58
2016,4,AL,"Electric Generators, Independent Power Producers",Other Biomass,"3,737"
2016,4,AL,"Electric Generators, Electric Utilities",Total,"7,028,377"
2016,4,AL,"Electric Generators, Electric Utilities",Coal,"1,970,067"
2016,4,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"598,864"
2016,4,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,235,849"
2016,4,AL,"Electric Generators, Electric Utilities",Nuclear,"3,223,322"
2016,4,AL,"Electric Generators, Electric Utilities",Petroleum,275
2016,4,AL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,4,AR,Total Electric Power Industry,Total,"4,373,201"
2016,4,AR,Total Electric Power Industry,Coal,"1,194,061"
2016,4,AR,Total Electric Power Industry,Pumped Storage,"9,388"
2016,4,AR,Total Electric Power Industry,Hydroelectric Conventional,"260,442"
2016,4,AR,Total Electric Power Industry,Natural Gas,"1,472,306"
2016,4,AR,Total Electric Power Industry,Nuclear,"1,326,812"
2016,4,AR,Total Electric Power Industry,Other,294
2016,4,AR,Total Electric Power Industry,Petroleum,"1,067"
2016,4,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,724"
2016,4,AR,Total Electric Power Industry,Other Biomass,"11,119"
2016,4,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"94,988"
2016,4,AR,"Combined Heat and Power, Industrial Power",Total,"126,052"
2016,4,AR,"Combined Heat and Power, Industrial Power",Coal,"2,119"
2016,4,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"28,426"
2016,4,AR,"Combined Heat and Power, Industrial Power",Other,294
2016,4,AR,"Combined Heat and Power, Industrial Power",Petroleum,225
2016,4,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"94,988"
2016,4,AR,"Combined Heat and Power, Commercial Power",Total,501
2016,4,AR,"Combined Heat and Power, Commercial Power",Natural Gas,168
2016,4,AR,"Combined Heat and Power, Commercial Power",Other Biomass,334
2016,4,AR,"Combined Heat and Power, Electric Power",Total,"19,034"
2016,4,AR,"Combined Heat and Power, Electric Power",Natural Gas,"14,087"
2016,4,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,AR,"Combined Heat and Power, Electric Power",Other Biomass,"4,947"
2016,4,AR,"Electric Generators, Independent Power Producers",Total,"1,403,542"
2016,4,AR,"Electric Generators, Independent Power Producers",Coal,"272,911"
2016,4,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"3,841"
2016,4,AR,"Electric Generators, Independent Power Producers",Natural Gas,"1,118,212"
2016,4,AR,"Electric Generators, Independent Power Producers",Petroleum,225
2016,4,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,514"
2016,4,AR,"Electric Generators, Independent Power Producers",Other Biomass,"5,838"
2016,4,AR,"Electric Generators, Electric Utilities",Total,"2,824,072"
2016,4,AR,"Electric Generators, Electric Utilities",Coal,"919,032"
2016,4,AR,"Electric Generators, Electric Utilities",Pumped Storage,"9,388"
2016,4,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"256,600"
2016,4,AR,"Electric Generators, Electric Utilities",Natural Gas,"311,413"
2016,4,AR,"Electric Generators, Electric Utilities",Nuclear,"1,326,812"
2016,4,AR,"Electric Generators, Electric Utilities",Petroleum,617
2016,4,AR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,210
2016,4,AZ,Total Electric Power Industry,Total,"7,363,195"
2016,4,AZ,Total Electric Power Industry,Coal,"1,676,080"
2016,4,AZ,Total Electric Power Industry,Pumped Storage,"3,613"
2016,4,AZ,Total Electric Power Industry,Hydroelectric Conventional,"626,987"
2016,4,AZ,Total Electric Power Industry,Natural Gas,"2,483,846"
2016,4,AZ,Total Electric Power Industry,Nuclear,"2,159,340"
2016,4,AZ,Total Electric Power Industry,Petroleum,"10,046"
2016,4,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"334,205"
2016,4,AZ,Total Electric Power Industry,Other Biomass,"3,509"
2016,4,AZ,Total Electric Power Industry,Wind,"49,669"
2016,4,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"15,899"
2016,4,AZ,"Combined Heat and Power, Commercial Power",Total,"11,674"
2016,4,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"9,776"
2016,4,AZ,"Combined Heat and Power, Commercial Power",Petroleum,1
2016,4,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"1,897"
2016,4,AZ,"Combined Heat and Power, Electric Power",Total,"3,274"
2016,4,AZ,"Combined Heat and Power, Electric Power",Natural Gas,"3,274"
2016,4,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,AZ,"Electric Generators, Independent Power Producers",Total,"909,641"
2016,4,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"555,865"
2016,4,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"284,700"
2016,4,AZ,"Electric Generators, Independent Power Producers",Other Biomass,"3,509"
2016,4,AZ,"Electric Generators, Independent Power Producers",Wind,"49,669"
2016,4,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"15,899"
2016,4,AZ,"Electric Generators, Electric Utilities",Total,"6,438,605"
2016,4,AZ,"Electric Generators, Electric Utilities",Coal,"1,676,080"
2016,4,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"3,613"
2016,4,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"626,987"
2016,4,AZ,"Electric Generators, Electric Utilities",Natural Gas,"1,914,931"
2016,4,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,159,340"
2016,4,AZ,"Electric Generators, Electric Utilities",Petroleum,"10,045"
2016,4,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"47,609"
2016,4,AZ,"Electric Generators, Electric Utilities",Other Biomass,0
2016,4,CA,Total Electric Power Industry,Total,"14,515,787"
2016,4,CA,Total Electric Power Industry,Coal,"25,842"
2016,4,CA,Total Electric Power Industry,Geothermal,"945,759"
2016,4,CA,Total Electric Power Industry,Pumped Storage,"-21,612"
2016,4,CA,Total Electric Power Industry,Hydroelectric Conventional,"2,764,269"
2016,4,CA,Total Electric Power Industry,Natural Gas,"5,585,283"
2016,4,CA,Total Electric Power Industry,Nuclear,"1,635,303"
2016,4,CA,Total Electric Power Industry,Other Gases,"127,796"
2016,4,CA,Total Electric Power Industry,Other,"56,697"
2016,4,CA,Total Electric Power Industry,Petroleum,"3,357"
2016,4,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,592,961"
2016,4,CA,Total Electric Power Industry,Other Biomass,"227,842"
2016,4,CA,Total Electric Power Industry,Wind,"1,337,289"
2016,4,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"235,002"
2016,4,CA,"Combined Heat and Power, Industrial Power",Total,"1,128,990"
2016,4,CA,"Combined Heat and Power, Industrial Power",Coal,"25,842"
2016,4,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"895,202"
2016,4,CA,"Combined Heat and Power, Industrial Power",Other Gases,"127,796"
2016,4,CA,"Combined Heat and Power, Industrial Power",Other,"38,756"
2016,4,CA,"Combined Heat and Power, Industrial Power",Petroleum,91
2016,4,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,857
2016,4,CA,"Combined Heat and Power, Industrial Power",Other Biomass,400
2016,4,CA,"Combined Heat and Power, Industrial Power",Wind,446
2016,4,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"39,601"
2016,4,CA,"Combined Heat and Power, Commercial Power",Total,"212,429"
2016,4,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2016,4,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,"2,170"
2016,4,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"136,083"
2016,4,CA,"Combined Heat and Power, Commercial Power",Other,0
2016,4,CA,"Combined Heat and Power, Commercial Power",Petroleum,34
2016,4,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"10,448"
2016,4,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"63,172"
2016,4,CA,"Combined Heat and Power, Commercial Power",Wind,521
2016,4,CA,"Combined Heat and Power, Electric Power",Total,"1,243,640"
2016,4,CA,"Combined Heat and Power, Electric Power",Coal,0
2016,4,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,169,314"
2016,4,CA,"Combined Heat and Power, Electric Power",Other,"8,155"
2016,4,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,CA,"Combined Heat and Power, Electric Power",Other Biomass,"14,586"
2016,4,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"51,585"
2016,4,CA,"Electric Generators, Independent Power Producers",Total,"5,989,243"
2016,4,CA,"Electric Generators, Independent Power Producers",Geothermal,"898,149"
2016,4,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"137,017"
2016,4,CA,"Electric Generators, Independent Power Producers",Natural Gas,"1,851,753"
2016,4,CA,"Electric Generators, Independent Power Producers",Other,"9,655"
2016,4,CA,"Electric Generators, Independent Power Producers",Petroleum,815
2016,4,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,539,340"
2016,4,CA,"Electric Generators, Independent Power Producers",Other Biomass,"135,656"
2016,4,CA,"Electric Generators, Independent Power Producers",Wind,"1,273,042"
2016,4,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"143,816"
2016,4,CA,"Electric Generators, Electric Utilities",Total,"5,941,485"
2016,4,CA,"Electric Generators, Electric Utilities",Geothermal,"47,610"
2016,4,CA,"Electric Generators, Electric Utilities",Pumped Storage,"-21,612"
2016,4,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"2,625,082"
2016,4,CA,"Electric Generators, Electric Utilities",Natural Gas,"1,532,930"
2016,4,CA,"Electric Generators, Electric Utilities",Nuclear,"1,635,303"
2016,4,CA,"Electric Generators, Electric Utilities",Other,131
2016,4,CA,"Electric Generators, Electric Utilities",Petroleum,"2,416"
2016,4,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"42,316"
2016,4,CA,"Electric Generators, Electric Utilities",Other Biomass,"14,028"
2016,4,CA,"Electric Generators, Electric Utilities",Wind,"63,280"
2016,4,CO,Total Electric Power Industry,Total,"4,221,027"
2016,4,CO,Total Electric Power Industry,Coal,"1,963,653"
2016,4,CO,Total Electric Power Industry,Pumped Storage,"-24,885"
2016,4,CO,Total Electric Power Industry,Hydroelectric Conventional,"174,800"
2016,4,CO,Total Electric Power Industry,Natural Gas,"1,194,487"
2016,4,CO,Total Electric Power Industry,Other,"4,120"
2016,4,CO,Total Electric Power Industry,Petroleum,121
2016,4,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"35,402"
2016,4,CO,Total Electric Power Industry,Other Biomass,"8,485"
2016,4,CO,Total Electric Power Industry,Wind,"864,844"
2016,4,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,4,CO,"Combined Heat and Power, Industrial Power",Total,"5,284"
2016,4,CO,"Combined Heat and Power, Industrial Power",Coal,484
2016,4,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,521"
2016,4,CO,"Combined Heat and Power, Industrial Power",Other,"2,970"
2016,4,CO,"Combined Heat and Power, Industrial Power",Petroleum,2
2016,4,CO,"Combined Heat and Power, Industrial Power",Wind,307
2016,4,CO,"Combined Heat and Power, Commercial Power",Total,"2,511"
2016,4,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,745
2016,4,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2016,4,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2016,4,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,959
2016,4,CO,"Combined Heat and Power, Commercial Power",Wind,807
2016,4,CO,"Combined Heat and Power, Electric Power",Total,"16,739"
2016,4,CO,"Combined Heat and Power, Electric Power",Coal,"3,392"
2016,4,CO,"Combined Heat and Power, Electric Power",Natural Gas,"8,697"
2016,4,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,CO,"Combined Heat and Power, Electric Power",Other Biomass,"4,650"
2016,4,CO,"Electric Generators, Independent Power Producers",Total,"1,043,589"
2016,4,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"21,250"
2016,4,CO,"Electric Generators, Independent Power Producers",Natural Gas,"127,710"
2016,4,CO,"Electric Generators, Independent Power Producers",Other,"1,149"
2016,4,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2016,4,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"34,443"
2016,4,CO,"Electric Generators, Independent Power Producers",Other Biomass,"3,835"
2016,4,CO,"Electric Generators, Independent Power Producers",Wind,"855,203"
2016,4,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2016,4,CO,"Electric Generators, Electric Utilities",Total,"3,152,904"
2016,4,CO,"Electric Generators, Electric Utilities",Coal,"1,959,777"
2016,4,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-24,885"
2016,4,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"152,805"
2016,4,CO,"Electric Generators, Electric Utilities",Natural Gas,"1,056,559"
2016,4,CO,"Electric Generators, Electric Utilities",Petroleum,119
2016,4,CO,"Electric Generators, Electric Utilities",Wind,"8,528"
2016,4,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,4,CT,Total Electric Power Industry,Total,"2,666,296"
2016,4,CT,Total Electric Power Industry,Coal,"-2,403"
2016,4,CT,Total Electric Power Industry,Pumped Storage,293
2016,4,CT,Total Electric Power Industry,Hydroelectric Conventional,"23,144"
2016,4,CT,Total Electric Power Industry,Natural Gas,"1,655,317"
2016,4,CT,Total Electric Power Industry,Nuclear,"870,970"
2016,4,CT,Total Electric Power Industry,Other,"49,772"
2016,4,CT,Total Electric Power Industry,Petroleum,"2,285"
2016,4,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,096"
2016,4,CT,Total Electric Power Industry,Other Biomass,"53,701"
2016,4,CT,Total Electric Power Industry,Wind,"1,409"
2016,4,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,"9,712"
2016,4,CT,"Combined Heat and Power, Industrial Power",Total,"30,820"
2016,4,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"30,564"
2016,4,CT,"Combined Heat and Power, Industrial Power",Petroleum,257
2016,4,CT,"Combined Heat and Power, Commercial Power",Total,"25,698"
2016,4,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"25,260"
2016,4,CT,"Combined Heat and Power, Commercial Power",Petroleum,438
2016,4,CT,"Combined Heat and Power, Electric Power",Total,"23,348"
2016,4,CT,"Combined Heat and Power, Electric Power",Natural Gas,"23,187"
2016,4,CT,"Combined Heat and Power, Electric Power",Petroleum,161
2016,4,CT,"Electric Generators, Independent Power Producers",Total,"2,583,579"
2016,4,CT,"Electric Generators, Independent Power Producers",Coal,"-2,403"
2016,4,CT,"Electric Generators, Independent Power Producers",Pumped Storage,293
2016,4,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"21,296"
2016,4,CT,"Electric Generators, Independent Power Producers",Natural Gas,"1,576,306"
2016,4,CT,"Electric Generators, Independent Power Producers",Nuclear,"870,970"
2016,4,CT,"Electric Generators, Independent Power Producers",Other,"49,772"
2016,4,CT,"Electric Generators, Independent Power Producers",Petroleum,888
2016,4,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,635"
2016,4,CT,"Electric Generators, Independent Power Producers",Other Biomass,"53,701"
2016,4,CT,"Electric Generators, Independent Power Producers",Wind,"1,409"
2016,4,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"9,712"
2016,4,CT,"Electric Generators, Electric Utilities",Total,"2,850"
2016,4,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,848"
2016,4,CT,"Electric Generators, Electric Utilities",Natural Gas,0
2016,4,CT,"Electric Generators, Electric Utilities",Petroleum,541
2016,4,CT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,461
2016,4,CT,"Electric Generators, Electric Utilities",Other Biomass,0
